ID,gender,female,age,age_18_29,age_30_49,age_50_64,age_65_more,race,race2,race_white_nonhisp,race_black_nonhisp,race_hisp,educ_aggre,educ,educ_hs,educ_somecoll,educ_collegegrad,educ_postgrad,relationship,married,employed,industry,jobduty_a,jobduty_b,jobduty_c,jobduty_d,jobduty_e,income,income_agg,inc_less30k,inc_30to75k,inc_75kmore,hhinternet,internet_agg,internet_disagg,int_useconstantly,int_usefewtimes_orless,soc_media,RIDEAV,AVaware,AVfeedback,AVenthu,AVworry,AVsafe1,AVsafe2,AVreg_lanes,AVreg_restr,AVreg_driver,AVfuture_elderly,AVfuture_job,AVfuture_own,AVfuture_drive,AVfuture_traffic,AVaccper,pos_safe,pos_multitask,pos_exper,pos_indep,pos_stress,pos_long,pos_conv,neg_safe,neg_enjdrv,neg_tech,neg_hack,neg_trust,predict_doc,predict_busi_auto,predict_dronedelivery,predict_3dprinting,predict_AVonroads,WORK3A,WORK3B,WORK3C,WORK3D,WORK3E,WORK3F
690323,2,1,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,8,0,0,1,1,0,7,1,0,0,1,1,1,2,1,0,1,1,2,2,3,2,3,3,2,2,2,2,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,3,3,2,3,3
690334,2,1,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,1,1,1,3,1,1,1,0,0,7,1,0,0,1,1,1,2,1,0,1,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,2,3,2,3,2
690385,2,1,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,5,0,0,11,0,0,0,0,0,7,1,0,0,1,1,1,2,1,0,2,1,3,3,4,4,4,4,3,3,2,2,2,2,2,1,3,1,0,0,1,1,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,2,2
690413,1,0,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,8,1,1,1,1,0,7,1,0,0,1,1,1,2,1,0,1,2,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,3,2,3,3,2,3,2
690567,2,1,2,0,1,0,0,1,1,1,0,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,8,1,0,0,1,1,1,2,1,0,1,2,2,2,3,3,3,2,2,1,2,2,2,1,2,1,3,0,0,0,0,0,0,0,0,1,0,0,1,3,3,3,3,1,2,2,2,2,2,2
690639,2,1,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,9,1,0,1,1,0,4,2,0,1,0,1,1,1,1,0,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,2,3,2,2,5,1,3,3,1,3,1
690640,1,0,1,1,0,0,0,1,1,1,0,0,1,5,0,0,1,0,2,1,1,6,0,0,0,1,0,7,1,0,0,1,1,1,2,1,0,1,1,2,3,3,4,3,3,2,3,3,1,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,1,3,3,3,3,3,3
690653,1,0,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,3,0,0,11,0,0,0,0,0,5,2,0,1,0,1,1,2,1,0,2,2,3,3,2,2,3,2,3,3,3,2,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,3,2,2,2,2,2,2
690715,1,0,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,5,2,0,1,0,1,2,5,0,1,1,2,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,1,4,2,2,2,2,2,2
690790,2,1,1,1,0,0,0,1,3,0,0,1,2,4,0,1,0,0,6,0,1,5,0,0,0,0,1,2,3,1,0,0,1,1,1,1,0,1,2,2,2,3,2,2,2,1,3,2,2,2,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2,1,2,2,3,3,2,3,2
690834,1,0,2,0,1,0,0,1,1,1,0,0,2,4,0,1,0,0,1,1,1,9,0,0,1,0,0,9,1,0,0,1,1,1,2,1,0,1,1,2,3,3,3,4,3,3,3,2,2,2,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,3,3,3,3,3,3
690848,1,0,4,0,0,0,1,1,1,1,0,0,2,4,0,1,0,0,3,0,0,11,0,0,0,0,0,8,1,0,0,1,1,1,3,0,1,1,1,2,2,3,3,3,2,2,3,1,2,2,1,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2,2,2,2
690993,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,5,0,1,0,0,0,8,1,0,0,1,1,1,2,1,0,1,2,2,2,3,3,2,2,1,2,1,2,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,3,3,3,3,3,1,3
691042,1,0,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,2,0,0,1,0,0,9,1,0,0,1,1,1,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,3,1,2,2,2,2,2,2
691043,2,1,3,0,0,1,0,2,2,0,1,0,1,5,0,0,1,0,6,0,1,8,0,0,1,0,0,6,2,0,1,0,1,1,2,1,0,1,2,3,3,3,1,1,1,1,2,1,1,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,2,3,2,1,3,1,3,3,3
691056,1,0,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,6,0,1,9,0,1,1,1,0,6,2,0,1,0,1,1,2,1,0,1,1,2,3,2,3,3,3,2,2,3,2,2,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3,3,3,2,3,3,3,3,2
691122,2,1,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,8,1,0,0,1,1,2,5,0,1,1,1,2,2,3,3,3,2,2,2,2,2,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,2,2,2,2,2,2,2,2
691267,1,0,4,0,0,0,1,1,1,1,0,0,3,1,1,0,0,0,3,0,0,11,0,0,0,0,0,1,3,1,0,0,0,6,9,0,1,1,2,3,2,1,1,1,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,2,2,2,2,2,2,2
691468,2,1,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,5,2,0,1,0,1,1,3,0,1,1,1,3,2,2,3,3,2,1,1,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,2
691480,1,0,1,1,0,0,0,5,3,0,0,1,2,3,0,1,0,0,2,1,0,11,0,0,0,0,0,1,3,1,0,0,1,2,5,0,1,1,2,2,2,1,4,1,1,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,2
691647,2,1,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,7,1,0,0,1,1,1,2,1,0,1,2,2,3,1,3,2,2,2,1,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,3,2,2,2,2,2,2
691726,1,0,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,1,1,1,7,0,0,0,0,1,6,2,0,1,0,1,1,3,0,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,2,2,2,3,2
691763,1,0,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,2,0,1,1,1,0,6,2,0,1,0,1,1,2,1,0,1,2,2,1,2,3,2,1,3,3,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,2,3,1,3,3,2
691988,2,1,2,0,1,0,0,5,4,0,0,0,3,2,1,0,0,0,1,1,1,1,1,0,0,0,0,3,3,1,0,0,1,1,3,0,1,1,2,2,2,2,2,3,2,2,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,1,1,3,1,3,1,3
691995,1,0,3,0,0,1,0,1,1,1,0,0,2,4,0,1,0,0,6,0,0,11,0,0,0,0,0,1,3,1,0,0,1,1,1,1,0,1,2,3,2,2,2,1,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4,4,4,4,5,2,2,2,2,2,2
692016,2,1,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,4,2,0,1,0,1,1,3,0,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,2,2,2,2,2
692221,2,1,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,4,0,1,1,2,2,2,2,2,3,2,1,1,1,1,2,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,3,2,2,2,2,2,2,2
692383,2,1,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,3,0,1,7,1,0,0,0,0,6,2,0,1,0,1,1,4,0,1,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,1,1,3,1
692394,1,0,1,1,0,0,0,1,1,1,0,0,2,3,0,1,0,0,1,1,1,4,1,1,1,0,0,3,3,1,0,0,1,1,2,1,0,1,2,2,3,2,3,3,3,2,3,2,2,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,3,2,3,3,3,3,3,3
692468,2,1,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,5,0,1,7,0,0,1,0,0,5,2,0,1,0,1,1,3,0,1,1,2,2,2,1,3,2,1,2,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,3,3,1,3,1
692606,1,0,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,1,1,1,7,1,1,1,0,0,7,1,0,0,1,1,2,5,0,1,1,1,3,2,3,2,3,3,4,4,2,2,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,2,2,1,2,2,2
692611,2,1,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,1,1,0,11,0,0,0,0,0,4,2,0,1,0,1,1,3,0,1,1,2,2,2,1,1,1,1,1,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,1,2,2,2,2,2,2
692964,1,0,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,1,1,1,7,1,1,1,1,0,7,1,0,0,1,1,1,3,0,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,2,1,2,1,1,1,1
692984,2,1,4,0,0,0,1,5,3,0,0,1,3,2,1,0,0,0,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,6,9,0,1,2,2,2,2,3,2,3,2,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,2,2,2,2,2,2
693140,2,1,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,5,0,0,0,0,1,6,2,0,1,0,1,1,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,2,3,2,3,3,3,3,2
693333,1,0,2,0,1,0,0,4,3,0,0,1,2,3,0,1,0,0,2,1,1,9,0,0,0,1,0,4,2,0,1,0,1,1,2,1,0,1,1,3,2,3,3,3,3,2,2,2,2,2,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,3,2,3,3,1,3,1,3
693369,2,1,4,0,0,0,1,1,1,1,0,0,3,2,1,0,0,0,3,0,0,11,0,0,0,0,0,3,3,1,0,0,1,1,3,0,1,2,2,3,3,3,3,3,4,1,2,2,2,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,2,2,2,2,2,2
693525,1,0,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,2,0,0,1,1,0,9,1,0,0,1,1,1,2,1,0,1,2,3,2,2,3,3,3,2,2,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,3,2,2,2,3,2,2,3,2
693563,1,0,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,9,0,1,1,0,0,9,1,0,0,1,1,1,2,1,0,1,2,3,3,3,1,3,2,2,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,4,2,3,2,4,3,3,3,3,3,3
693576,2,1,2,0,1,0,0,1,1,1,0,0,3,2,1,0,0,0,3,0,1,2,1,0,1,0,0,3,3,1,0,0,1,1,2,1,0,1,1,2,2,3,3,3,3,2,2,1,2,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,2,2,2,2,2,2,2
693648,1,0,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,3,0,1,2,0,1,1,1,0,8,1,0,0,1,1,1,2,1,0,1,1,3,2,3,3,3,3,2,3,2,2,2,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4,3,3,3,3,3,3,3,3
693657,2,1,2,0,1,0,0,2,2,0,1,0,1,6,0,0,0,1,1,1,1,10,0,0,1,1,0,4,2,0,1,0,1,1,1,1,0,1,2,3,2,2,3,3,2,1,2,1,2,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,2,2,3,3,3,3,3
693702,2,1,2,0,1,0,0,1,1,1,0,0,2,3,0,1,0,0,6,0,1,5,1,0,1,0,0,6,2,0,1,0,1,1,2,1,0,1,1,1,2,2,2,3,3,2,2,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,3,3
693981,1,0,2,0,1,0,0,1,1,1,0,0,2,3,0,1,0,0,1,1,1,10,1,0,1,0,0,6,2,0,1,0,1,1,3,0,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,3,3,3,2,3,3
694141,2,1,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,5,0,1,0,0,0,6,2,0,1,0,1,1,2,1,0,1,2,1,2,2,2,2,1,1,2,1,2,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,2,2,3,3,3,2,3
694394,1,0,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,3,0,1,9,0,0,0,0,1,6,2,0,1,0,1,1,3,0,1,1,1,2,2,2,2,2,1,2,2,3,2,2,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,1,2,3,3,3,3,3,3
694418,2,1,3,0,0,1,0,2,2,0,1,0,2,3,0,1,0,0,2,1,0,11,0,0,0,0,0,3,3,1,0,0,1,3,6,0,1,2,1,2,2,2,3,3,3,2,3,3,2,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,2,2,2,2,2,2,2
694510,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,5,0,0,1,0,0,7,1,0,0,1,1,1,1,1,0,1,2,2,3,3,3,3,1,2,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,4,3,2,3,3,3,3,3,3
694528,2,1,1,1,0,0,0,1,1,1,0,0,1,5,0,0,1,0,2,1,1,8,0,1,1,1,0,4,2,0,1,0,1,1,2,1,0,1,1,2,2,2,3,3,3,2,2,1,2,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,2,3,3,3,2,2
694680,2,1,1,1,0,0,0,1,1,1,0,0,1,5,0,0,1,0,2,1,0,11,0,0,0,0,0,8,1,0,0,1,1,1,2,1,0,1,1,3,2,3,3,3,2,1,1,1,2,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,2,3,4,2,2,2,2,2,2,2,2
694727,1,0,1,1,0,0,0,2,3,0,0,1,1,6,0,0,0,1,1,1,1,5,0,1,1,1,0,8,1,0,0,1,1,1,2,1,0,1,1,2,3,4,3,4,3,1,3,2,2,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2,3,1,3,1,3
694740,2,1,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,1,1,1,10,1,0,1,0,0,5,2,0,1,0,1,5,8,0,1,1,2,2,2,2,2,3,2,1,1,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,2,2,2,2,2,2
694769,2,1,2,0,1,0,0,3,4,0,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,2,1,0,1,1,3,1,2,2,3,3,1,2,2,2,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,2,2,2,2,2,2,2,2
694928,2,1,1,1,0,0,0,1,1,1,0,0,1,5,0,0,1,0,6,0,1,2,0,0,0,0,1,7,1,0,0,1,1,1,2,1,0,1,1,2,2,2,2,2,3,1,2,4,1,1,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,4,4,2,3,1,2,2,2,2
694952,1,0,3,0,0,1,0,5,3,0,0,1,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,2,1,0,1,1,3,3,2,3,3,2,1,1,1,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,2,2
695017,1,0,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,10,1,0,0,1,0,7,1,0,0,1,1,1,2,1,0,1,2,2,3,2,2,3,2,1,3,3,2,2,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,1,4,2,2,3,2,3,3,1,2,3,2
695046,1,0,1,1,0,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,5,0,1,0,1,0,7,1,0,0,1,1,1,1,1,0,1,1,2,3,4,4,4,4,4,4,3,2,2,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,3,2,3,2,2
695256,1,0,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,9,0,1,0,1,0,9,1,0,0,1,1,1,1,1,0,1,2,3,2,2,2,3,3,4,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,2,3,3,3,3,2,3,3
695314,2,1,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,10,0,0,0,1,0,6,2,0,1,0,1,1,2,1,0,1,2,2,1,2,1,1,1,2,2,1,1,2,1,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3,2,3,2,2,2,3,3,2,3,3
695368,1,0,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,1,1,1,3,1,1,1,0,0,6,2,0,1,0,1,1,3,0,1,1,2,3,2,2,2,2,2,1,2,2,2,2,1,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,2,3,3,2,2,3,2
695649,2,1,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,2,1,1,1,0,0,7,1,0,0,1,1,1,2,1,0,1,2,2,3,2,2,2,1,2,2,1,2,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,3,2,3,3,3,3,3,3
695685,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,3,0,0,11,0,0,0,0,0,9,1,0,0,1,1,1,2,1,0,1,2,3,2,3,4,3,3,1,2,2,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,3,4,3,2,2,2,2,2,2,2,2
695742,1,0,3,0,0,1,0,3,4,0,0,0,1,6,0,0,0,1,3,0,0,11,0,0,0,0,0,8,1,0,0,1,1,1,2,1,0,1,1,3,2,3,3,3,3,1,3,2,2,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,2,3,2,2,2,2,2,2
695793,1,0,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,2,1,1,7,0,1,1,1,0,6,2,0,1,0,1,1,2,1,0,1,1,2,3,3,2,3,3,3,3,3,2,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,2,2,2,3,2,2,2,3
695859,2,1,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,3,0,0,11,0,0,0,0,0,2,3,1,0,0,1,1,3,0,1,1,2,3,2,3,2,2,2,2,2,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,2,2,2,2,2,2
695893,2,1,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,5,0,0,11,0,0,0,0,0,3,3,1,0,0,1,2,5,0,1,1,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,2,2,2,2,2,2
695958,2,1,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,5,2,0,1,0,1,1,2,1,0,1,1,3,2,3,3,3,3,3,2,1,2,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,1,2,2,2,2,2,2
695981,1,0,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,10,1,1,0,1,0,8,1,0,0,1,1,1,3,0,1,1,1,2,2,2,4,4,3,3,3,2,1,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,2,2,3,3,3,3,3,2
696037,1,0,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,6,0,0,11,0,0,0,0,0,5,2,0,1,0,1,1,2,1,0,1,2,3,1,2,4,3,3,1,3,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,2,2,2,2,2,2
696051,1,0,2,0,1,0,0,1,1,1,0,0,2,4,0,1,0,0,1,1,1,10,0,1,0,0,0,8,1,0,0,1,1,1,1,1,0,1,1,2,2,3,3,3,3,3,3,2,2,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,1,1,3
696056,2,1,3,0,0,1,0,1,3,0,0,1,2,3,0,1,0,0,2,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,1,1,0,1,2,3,2,2,1,1,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,3,1,2,2,2,2,2,2
696310,1,0,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,2,1,0,1,1,3,2,4,3,3,3,4,3,3,2,2,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2,2,2,2
696334,1,0,2,0,1,0,0,1,1,1,0,0,2,4,0,1,0,0,1,1,1,3,1,1,0,0,0,6,2,0,1,0,1,1,2,1,0,1,2,2,2,1,3,2,2,1,1,1,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,3,2,3,3,3,3,2
696363,2,1,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,10,0,0,1,0,0,6,2,0,1,0,1,1,2,1,0,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,3,2,2,3,1,2,2,2
696445,1,0,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,5,2,0,1,0,1,1,2,1,0,1,1,3,2,4,3,4,3,4,2,2,2,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,2,2,2
696563,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,3,0,1,5,0,0,1,0,0,5,2,0,1,0,1,1,2,1,0,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,2,2,3,3,3,3,3,3
696571,2,1,2,0,1,0,0,1,1,1,0,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,4,0,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,2,2,2,2,2,2
696770,1,0,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,3,0,0,11,0,0,0,0,0,6,2,0,1,0,1,2,5,0,1,2,2,3,2,2,3,3,3,2,3,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2,3,3,2,2,2,2,2,2
696998,2,1,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,3,0,0,11,0,0,0,0,0,5,2,0,1,0,1,1,2,1,0,1,1,3,2,4,4,3,3,2,2,2,2,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,2,2
697075,1,0,2,0,1,0,0,2,2,0,1,0,1,5,0,0,1,0,6,0,1,9,0,0,0,1,0,6,2,0,1,0,1,1,1,1,0,1,1,3,2,3,2,3,3,1,3,3,1,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,3,3,2,2,2
697091,1,0,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,10,1,1,1,0,0,4,2,0,1,0,1,1,2,1,0,1,1,2,2,2,2,3,2,1,1,1,2,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,3,3,2,3,2,3,2,2
697361,1,0,1,1,0,0,0,1,1,1,0,0,3,2,1,0,0,0,1,1,1,3,1,1,0,0,0,6,2,0,1,0,1,1,1,1,0,1,1,2,2,3,3,4,4,3,3,3,2,2,1,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,2,3,3,3,3,3,3,2
697370,1,0,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,7,1,0,0,1,1,1,3,0,1,1,1,2,2,4,3,4,3,1,3,2,2,2,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,2,2,2,2,2
697516,2,1,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,3,0,1,5,0,1,1,0,0,4,2,0,1,0,1,1,3,0,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,2,3,3,3,3,3,3
697526,2,1,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,6,0,1,2,0,1,1,0,0,9,1,0,0,1,1,1,2,1,0,1,2,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,2,3,2,3,3,3,3,2
